web-scraper-order,web-scraper-start-url,product,product-href,name,brandname,description,logo-src,offer-detail
"1594281899-1351","https://www.holidayhk.com/en-hk/staycation/","Ibis Hong Kong Central and Sheung WanEnjoy Summer with Your Family","https://www.holidayhk.com/en-hk/staycation/staycation0021/","Ibis Hong Kong Central and Sheung Wan","Enjoy Summer with Your Family","•  One night stay in Family Room (1 queen size bed and 2 single beds) which can accommodate up to 4 adults and 1 child
•  Daily breakfast for up to 4 adults and 1 child at LE BAR
•  Birthday Surprise: A complimentary bottle of house wine for in-house guest during his/her birthday month
•  40% discount on F&B consumption at LE BAR and TASTE","/media/offer/ibisHKCentral_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night stay in Family Room (One Queen Size Bed and 2 Single Beds) with up to 4 adults and 1 child
- Including 4 daily breakfasts at LE BAR (4 adults and 1 child)
- Complimentary welcoming minibar (one time per stay)
- Free Wi-Fi access
- Free and unlimited access to fitness room 
- Late check-out at 4 pm (subject to room availability)
•  For enquiries, please email h7606-re10@accor.com or dial +852 2257 7000"
"1594281728-1268","https://www.holidayhk.com/en-hk/staycation/","The Ritz-Carlton, Hong KongSky High Staycation","https://www.holidayhk.com/en-hk/staycation/staycation0054/","The Ritz-Carlton, Hong Kong","Sky High Staycation","Escape of the city in the highest hotel in the world where you feast, relax and enjoy a limited time offer with breakfast for two with Harbour view, create lasting memories for a lifetime.  Enjoy your stay in Deluxe Room with 2 daily breakfasts at The Lounge and Bar, a welcome mocktail at The Lounge and Bar / Ozone; guaranteed room upgrade for HKID card holder and 20% savings at The Ritz-Carlton Spa as well as dining venues including Michelin-starred Tosca di Angelo, rooftop bar Ozone and The Lounge & Bar.","/media/offer/TheRtizCarlton_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in Deluxe Room
- Daily Breakfasts for 2 at The Lounge and Bar
- Guaranteed room upgrade for HKID card holder
- Welcome mocktail at The Lounge and BAR / Ozone
- 20% discount at The Ritz-Carlton Spa and our dining venues including Tosca di Angelo, Ozone and The Lounge and Bar
•  For enquiries, please contact rc.hkgkw.reservations@ritzcarlton.com or +852 2263 2100"
"1594281856-1330","https://www.holidayhk.com/en-hk/staycation/","The CityviewSeafood Extravaganza Room Package","https://www.holidayhk.com/en-hk/staycation/staycation0046/","The Cityview","Seafood Extravaganza Room Package","Pampering in an array of seafood delicacies during the 3-hour seafood buffet dinner and relax at Premier accommodation with all below exclusive privileges! Book NOW to enjoy a special offer at HK$1,050 up per room per night.","/media/offer/TheCityview_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation for 2 persons in Premier
- Complimentary breakfast at City Cafe for two persons
- Complimentary seafood buffet dinner at City Café for two persons
- Complimentary in-room coffee / tea-making facilities
- Complimentary 2 bottles of distilled water
- Free Wi-Fi access
- Special discount on laundry service and dining at all outlets
•  For enquiries, please contact rsvn@thecityview.com.hk or +852 2783 3231"
"1594281654-1232","https://www.holidayhk.com/en-hk/staycation/","The Royal GardenStay & Dine at Michelin Recommended LeSoleil dinner for 2 persons","https://www.holidayhk.com/en-hk/staycation/staycation0111/","The Royal Garden","Stay & Dine at Michelin Recommended LeSoleil dinner for 2 persons","One night accommodation in Deluxe Room and dinner for 2 persons at Le Soleil Vietnamese Restaurant","/media/offer/RoyalGarden_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- One night accommodation upgraded to Deluxe Room (Subject to availability)
- Dinner for 2 persons at Le Soleil Vietnamese Restaurant
- Free use of Gym & Sky Pool
- 25% discount in all outlets
- 25% discount on Spa Treatment at Sky Club
- Free use of handy phone (IDD calls to 27 countries)
- Late check out at 16:00 (subject to availability)
• For enquiries, please contact rsvoff@rghk.com.hk or +852 2733 2828"
"1594281819-1312","https://www.holidayhk.com/en-hk/staycation/","The Mira Hong KongFoodie Haven Staycation - HK$800 Hotel Credit","https://www.holidayhk.com/en-hk/staycation/staycation0049/","The Mira Hong Kong","Foodie Haven Staycation - HK$800 Hotel Credit","Rate includes HK$800 daily hotel credit for spending at The Mira Hong Kong.","/media/offer/TheMiraHK_HK_Hotel_Offer_1_logo.png","•  Offer includes:
- One night accommodation in a City Room (up to 2 guests)
- HK$800 net daily hotel credit to be used for all food & beverage consumption at the hotel and spending at MiraSpa during stay period
- Guaranteed late checkout till 4pm"
"1594281847-1326","https://www.holidayhk.com/en-hk/staycation/","The Peninsula Hong Kong The Eight Loves of The Peninsula Hong Kong Staycation","https://www.holidayhk.com/en-hk/staycation/staycation0078/","The Peninsula Hong Kong","The Eight Loves of The Peninsula Hong Kong Staycation","'We Meet Again - The Eight Loves of The Peninsula Hong Kong' is a unique staycation curated with experiences which we all love","/media/offer/PeninsulaHK_HK_Hotel_Offer_1_logo.png","• Offer booking period: from now until 30 August 2020
• Offer stay Period: from now until 31 August 2020
• This offer is valid for Hong Kong resident ID holders only 
• Offer benefits include: 
- Breakfast for two per room per night
- One-way Rolls-Royce transfer from home to hotel per stay
- HK$500 hotel credit per stay for use at hotel restaurants, bar and The Spa  
- 24-hour flexible check-in and check-out 
- Welcome amenity and a chocolate gift from The Peninsula Boutique
- HK$500 Gift Certificate for use at hotel restaurants, bar and The Spa in a future visit 
• Guests can choose 1 of 8 unique experiences during the stay: 
- Love of Food – A cooking class with our renowned chefs 
- Love of Art – Tour Leica’s f22 Salon followed by photo taking on helipad
- Love of Transportation – An intriguing tour of the hotel’s aviation lounge and helipad 
- Love of Exploration – Hike to the peak with a ride on the Peak Tram
- Love of Entertainment – Watch nostalgic movie classics in an unique venue
- Love of Fashion & Culture - A timeless cheongsam-inspired photography experience
- Love of Wellness – A harbour view workout with a lululemon trainer
- Love of Community – A programme supporting local charities"
"1594281852-1328","https://www.holidayhk.com/en-hk/staycation/","Ovolo SouthsideEscape from reality","https://www.holidayhk.com/en-hk/staycation/staycation0119/","Ovolo Southside","Escape from reality","Is this the real life?
Is this just fantasy?
Caught in a landslide…

No escape from reality.

Celebrate your Birthday, Anniversary or a special occasion at Ovolo!

Stay exactly how you want to, full of surprises:

Along with Ovolo Perks with free wifi, minibar and breakfast you get!","/media/offer/OvolaSouthside_HK_Hotel_Offer_2_logo.png","• Offer is valid from 15 June to 30 September 2020 
• Hong Kong residents are eligible for this offer 
• Offer includes:
- Free HK$500 F&B dinning credit
- Check in any time, and the room is yours for the next 24 hours (Not eligible on friday and Saturday)
- Free breakfast
- Free whole afternoon Social Hour
- Free Minibar
- Free Hotel Wi-Fi
- Popcorn available on demand at any time
- Your own personal yoga mat
- Kids Stay Free with free Perks for up to 4
- Art supplies for drawing or colouring for kids
• For enquiry, please contact hotel reservations at +852 2615 1000 or reservations@ovologroup.com"
"1594281668-1239","https://www.holidayhk.com/en-hk/staycation/","Island Pacific HotelTourism@Home@Island Pacific Hotel","https://www.holidayhk.com/en-hk/staycation/staycation0024/","Island Pacific Hotel","Tourism@Home@Island Pacific Hotel","Stay in a Premier Room and enjoy all-you-can-eat dinner for 2 persons","/media/offer/IslandPacific_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in Premier Room 
- All-you-can-eat Dinner for 2 persons
- Supplement HK$100 + 10% service charge per room per night to upgrade to Deluxe Harbour View Room 
•  For enquiries, please contact Island Pacific Hotel's sales office at +852 2131 5731 or email reservations@islandpacifichotel.com.hk"
"1594281749-1278","https://www.holidayhk.com/en-hk/staycation/","JEN Hong Kong by Shangri-LaStaycation Offer","https://www.holidayhk.com/en-hk/staycation/staycation0064/","JEN Hong Kong by Shangri-La","Staycation Offer","Enjoy HK$200 hotel credit, late checkout and more when booking your relaxing and fun-filled staycation at JEN Hong Kong by Shangri-La","/media/offer/HotelJen_HK_Hotel_Offer_1_logo_R.png","• Offer is valid from 15 June to 30 September 2020
• Offer includes:
- One night accommodation
- HK$200 hotel credit per night
- Early check-in at 11am
- Late check-out at 4pm
• For enquiries, please contact reservations@shangri-la.com or +852 3069 9788"
"1594281792-1299","https://www.holidayhk.com/en-hk/staycation/","Dorsett Tsuen Wan, Hong KongSTAY & PLAY @ Kids Signature Themed Rooms","https://www.holidayhk.com/en-hk/staycation/staycation0178/","Dorsett Tsuen Wan, Hong Kong","STAY & PLAY @ Kids Signature Themed Rooms","JUST HK$1,180up for 1-night at Kids Signature Themed Room with FREE SWITCH games trial + Breakfasts + 20% OFF @ Kids Zone.

4 beautifully designed Themed Rooms with unique room decors & kids PLAYs, almost 3.5 m of ceiling height with the picturesque city view beyond, which is a perfect choice for LOCAL family staycation.

Animal Circus - Impressive children bunk bed decorated as circus tent with super excited in-room Skee Ball Game
Fairy Forest - Forest themed bedding with playful slide, kids can go up to the top bunk with the ladder along
Princess World - Inspired pumpkin carriage bed featured girly pink colors, with huge crown headboard & a miracle mirror
Traveler's Dream - Kids can jump right into the space with the spaceship-themed bed & play the flight chess on the flying airplane carpet","/media/offer/DorsettTsuenWan_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Offer includes:
- One night accommodation in Kids Signature Themed Room @Dorsett Tsuen Wan
- Complimentary admission to Mini e-Sports Zone & Switch games trial (total 30 mins per stay)
- Complimentary Daily Breakfast @ Dorsett Café (max. 3 persons / room)
- Kids can enjoy all privileges in Dorsett Little Star program
- Complimentary attend the Kids Workshop
- Free use of family travel amenities (upon request)
- Deluxe kids welcome set (upon arrival)
- 20% discount at Kid's Zone
•  For enquiries, please contact reservations.tsuenwan@dorsetthotels.com or +852 3996 6863"
"1594281887-1345","https://www.holidayhk.com/en-hk/staycation/","The Luxe Manor Flexi check-in hour and Dining Credit","https://www.holidayhk.com/en-hk/staycation/staycation0130/","The Luxe Manor","Flexi check-in hour and Dining Credit","Flexi check-in hour and HK$500 Dining Credit at FINDS, Dada and in-room dining.","/media/offer/LuxeManor_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Staycation Package includes:
- One night accommodation in Superior Room 
- 24 Hours Stay with Flexible Check-in time between 6am-11:59pm. If check-in between 12am-5:59am, the check-in time will be counted as 11:59pm on the previous day and check-out time by 11:59pm on next day
- HK$500 Dining Credit per night at FINDS, Dada and in-room dining during your stay, remaining balance will not be refunded in any forms and cannot be accumulated
- Complimentary WiFi internet access
- Complimentary use of in-room coffee and tea making facilities
- Complimentary use of 24-hour gymnasium
- Complimentary use of Worldwide Travel SimCard for free high speed internet access in designated area
• For enquiries, please contact rsvn@theluxemanor.com or 3763 8880"
"1594281656-1233","https://www.holidayhk.com/en-hk/staycation/","Noah’s Ark Hotel & ResortRelaxing Picnic & Retreat Stay Package","https://www.holidayhk.com/en-hk/staycation/staycation0126/","Noah’s Ark Hotel & Resort","Relaxing Picnic & Retreat Stay Package","• One night hotel accommodation
• Complimentary breakfast at Harvest Restaurant
• Complimentary picnic lunch on departure day
• Free participation in the bear & buddies builder workshop","/media/offer/NoahsArk_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 June 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- One night hotel accommodation in the selected room type
- Complimentary breakfast at Harvest Restaurant
- Complimentary picnic lunch on departure day
- Free participation in the bear & buddies builder workshop 
• For enquiries, please contact reservation@noahsark.com.hk at +852 3411 8823"
"1594281897-1350","https://www.holidayhk.com/en-hk/staycation/","iclub Wan Chai Hotel Miss You Offer! Bonus Night On Us!","https://www.holidayhk.com/en-hk/staycation/staycation0123/","iclub Wan Chai Hotel","Miss You Offer! Bonus Night On Us!","Enjoy 1 free bonus night and an array of privileges","/media/offer/IclubWanChai_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- Two nights' accommodation at iBusiness Deluxe Room
- Daily complimentary continental breakfast at iLounge
- Complimentary coffee & tea at iLounge, open 24/7
- Complimentary use of computers at iEngage, open 24/7
- Complimentary use of fitness equipment in Sweat Zone, open 24/7
- Complimentary Wi-Fi access
- Complimentary local telephone call.
• Added Benefits include:
- Birthday offer: Complimentary one bottle of red wine and secret gift for in-house guest staying in his birthday month in 2020
• Supplement Selections:
- Special Supplement at HK$200 per night for upgrading to iBusiness Family Room 
• For enquiries, please contact with us at stay@wanchai.iclub-hotels.com or +852 3963 6388"
"1594281751-1279","https://www.holidayhk.com/en-hk/staycation/","The Emperor HotelEscape Package in a Deluxe Room","https://www.holidayhk.com/en-hk/staycation/staycation0085/","The Emperor Hotel","Escape Package in a Deluxe Room","Includes set lunch or dinner for 2-person at Monkey Café","/media/offer/TheEmperorHotel_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes: 
- One night accommodation in a Deluxe Room
- Set lunch or set dinner for 2-person at Monkey Café
- Late checkout until 4pm
• For enquiries, please email rsvn@emperorhotel.com.hk or +852 3610 0088"
"1594281991-1396","https://www.holidayhk.com/en-hk/staycation/","Noah’s Ark Hotel & ResortLantau Explorer Package HK$1,388Quality Tourism Services Scheme Restaurants","https://www.holidayhk.com/en-hk/staycation/staycation0156/","Noah’s Ark Hotel & Resort","Lantau Explorer Package HK$1,388","Combine your stay at Noah's Ark Hong Kong Hotel and Resort with a visit to Noah's Ark and a scenic ride on the NP360 cable car! 
A one-way transfer is included between the hotel and Tung Chung.","/media/offer/LaDA_HK_Hotel_Offer_3_logo.png","• Offer is valid from 15 June to 31 August 2020
• Hong Kong residents are eligible for this offer 
• Offer includes:
- A one-night accommodation in a Standard Room with breakfast for 2
- 2 adult admission tickets to Noah's Ark
- 2 Ngong Ping 360 cable car tickets
- A one-way transfer between Noah’s Ark Hotel & Resort and Tung Chung
• A complimentary HK$100 Citygate Outlets cash voucher and a 20% off coupon at AsiaWorld-Expo's NUVA, specialising in Chinese fine dining (while stock lasts)
• For enquiries, please contact holidays@np360.com.hk or +852 3666 0666"
"1594281977-1389","https://www.holidayhk.com/en-hk/staycation/","Dorsett Wanchai, Hong KongLIMITED OFFERCatch the Elves @ Dorsett Wanchai","https://www.holidayhk.com/en-hk/staycation/staycation0011/","Dorsett Wanchai, Hong Kong","Catch the Elves @ Dorsett Wanchai","At only HK$700nett per night, enjoy a family night at Dorsett Wanchai with your beloved family members! You’ll get to enjoy the thrill of horse racing right at the comfort of your room on Wednesday horse-racing nights while children can participate in the 'Catch the Elves' game and get 3 limited-edition elves toys home! 

Limited-time Offer! Enjoy a free upgrade to Grand Deluxe Course View Room when booking this package via the “Holiday at Home” website during 3-16 July 2020.","/media/offer/DorsettWanchai_HK_Hotel_Offer_2_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer 
• Offer includes:
- One night accommodation in Premier Room (Enjoy a free upgrade to Grand Deluxe Course View Room when booking via the “Holiday at Home” website during 3-16 july 2020)
- Participation in the ‘Catch the Elves’ game and get 3 limited-edition elves toys in the room per stay
- Free in-room dinner set (Pizza & pasta carbonara)
- Free buffet breakfast for 2
- Free 1-time consumption of in-room minibar
- HK$100 worth of Foodpanda discount code (for in-room order)
- Late check-out till 2pm

• Special room upgrade offers:
- Upgrade to Triple Room at HK$300nett per night with free breakfast for 3 and a limited-edition 3D miniature horse (size: 9 x 12 cm) for coloring as souvenir
- Upgrade to Family Quad Room at HK$400nett per night with free breakfast for 4, an in-room Piñata and a limited-edition 3D miniature horse (size: 9 x 12 cm) for coloring as souvenir
- Upgrade to Executive Suite at HK$500nett per night with an in-room Piñata and a limited-edition 3D miniature horse (size: 9 x 12 cm) for coloring as souvenir
- Upgrade to Theme Suite at HK$600nett per night with an in-room Piñata and a limited-edition 3D miniature horse (size: 9 x 12 cm) for coloring as souvenir
• For enquiries, please contact reservation.wanchai@dorsetthotels.com or +852 3552 1133"
"1594281952-1377","https://www.holidayhk.com/en-hk/staycation/","Holiday Inn Golden Mile Hong KongPerfect Holiday","https://www.holidayhk.com/en-hk/staycation/staycation0015/","Holiday Inn Golden Mile Hong Kong","Perfect Holiday","Room rate from HK$1,000 to enjoy HK$1,000 F&B dining credit per stay","/media/offer/GoldenMile_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation with free upgrade to Premier Plus Room
-HK$1,000 F&B dining credit per stay
-Late check-out till 6pm
•  For enquiries, please contact reservations.higm@ihg.com or dial +852 2315 1001"
"1594281720-1264","https://www.holidayhk.com/en-hk/staycation/","Gloucester Luk Kwok Hong KongSummer Staycation Package - Stay One Night Gets HK$800 Room Voucher","https://www.holidayhk.com/en-hk/staycation/staycation0033/","Gloucester Luk Kwok Hong Kong","Summer Staycation Package - Stay One Night Gets HK$800 Room Voucher","Book a night at only HK$1,600, you can enjoy a free dining for two in Canton Room during the stay and receive an extra Room Voucher of HK$800. Gloucester Luk Kwok Hong Kong is situated in the heart of Hong Kong Island and offers spacious guestrooms. Furthermore, Canton Room is honored to be recognized as one of the “100 Top Tables by South China Morning Post”. Don’t miss this offer, Gloucester Luk Kwok Hong Kong is missing you!","/media/offer/LukKwok_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 12 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in Deluxe Room
- Free HK$800 Room Voucher to spend in next visit
- Breakfast for 2 persons in guest room / Le Menu
- Chinese Set Dinner for 2 persons at Canton Room
- Free use of in-room WiFi
- Welcome drink
- Late check-out till 2pm (subject to availability)
•  Added Benefits include:
- 10% discount for Afternoon Tea Set for 2 persons at Le Menu from 3-6pm
•  For enquiries, please contact rsvn@gloucesterlukkwok.com.hk or +852 2865 1997"
"1594281742-1275","https://www.holidayhk.com/en-hk/staycation/","The Kowloon HotelDouble Value Package - pay one price to get room & same value of F&B credit up to HK$1,800","https://www.holidayhk.com/en-hk/staycation/staycation0047/","The Kowloon Hotel","Double Value Package - pay one price to get room & same value of F&B credit up to HK$1,800","Plan a relaxing getaway and receive dining cash credit during your stay! Double value, double happiness!​

Superior Room 
Room Rate: HK$900 | F&B Cash Credit: HK$900
Side Harbour View Room 
Room Rate: HK$1,100 F&B Cash Credit: HK$1,100
Executive Side Harbour View Suite 
Room Rate: HK$1,600 F&B Cash Credit: HK$1,600","/media/offer/TheKowloonHotel_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in Superior Room / Side Harbour View Room / Executive Side Harbour View Suite and receive F&B cash credit at same value of room rate
- Free Wi-Fi and Broadband internet access (two devices per room)
- Complimentary distilled water with daily replenishment
- Free local telephone calls
- In-room coffee and tea making facilities
•  For enquiries, please contact rsvn.klnh@harbour-plaza.com or +852 2734 3777"
"1594281763-1285","https://www.holidayhk.com/en-hk/staycation/","L'hotel Causeway Bay Harbour ViewHong Kong Resident Staycation Package","https://www.holidayhk.com/en-hk/staycation/staycation0167/","L'hotel Causeway Bay Harbour View","Hong Kong Resident Staycation Package","50% to enjoy room & dining experience","/media/offer/LhotelCWB_HK_Hotel_Offer_1_logo.png","•  Offer is valid until 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in Standard Room
- Complimentary daily lunch at Corner 18 for 2 persons on check out date
- Special buy 1 get 1 free for dinner at Corner 18
- 20% discount on laundry
•  For enquiries, please contact rsvns.cwb@lhotelgroup.com or +852 3553 2818"
"1594281841-1323","https://www.holidayhk.com/en-hk/staycation/","Royal Park HotelFamily Fun Room Package","https://www.holidayhk.com/en-hk/staycation/staycation0043/","Royal Park Hotel","Family Fun Room Package","Staying at Grand Double Double Room with complimentary Set Breakfast plus Dinner for four guests","/media/offer/RoyalParkHotel_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Staycation package includes:
- One night accommodation in Grand Double Double Room
- Complimentary Set Breakfast and Dinner at Jade Pavilion for four guests
- Complimentary car parking service (one car per room during the stay)(subject to hotel availability)
- Complimentary exquisite marcarons
- Late check-out until 4pm
•  Added benefits include:
- One complimentary cake for birthday guest during the stay
•  For enquiries, please contact hotel at resvn@royalpark.com.hk or +852 2694 3898"
"1594281930-1366","https://www.holidayhk.com/en-hk/staycation/","Dorsett Kwun Tong, Hong KongHong Kong Local Package","https://www.holidayhk.com/en-hk/staycation/staycation0180/","Dorsett Kwun Tong, Hong Kong","Hong Kong Local Package","1 Night Stay with Breakfast and Exclusive Privileges","/media/offer/DorsettKwunTong_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible to this offer
• Offer includes:
- One night accommodation in Standard Room
- Complimentary Breakfast for 2 persons
- Wishes Selection - Pick 1 from below wishes:
   - One hour of fitness training at the health club
   - One time FREE mini bar consumption- Save over HK$200
   - One time Treasure Hunt and Chill & Fun Corner in Hotel Landscape Garden - Win over HK$300 prizes
   - Guaranteed late check-out till 3pm or early check-in from 9am
• For enquiries, please contact reservation.kwuntong@dorsetthotels.com or +852 3989 6982"
"1594281823-1314","https://www.holidayhk.com/en-hk/staycation/","The Emperor HotelEmperor Staycation","https://www.holidayhk.com/en-hk/staycation/staycation0086/","The Emperor Hotel","Emperor Staycation","• 2-night accommodation in a Deluxe Room
• Receive HK$388 dining credits to spend in hotel's dining outlets and breakfast vouchers
• Free parking during the staying period","/media/offer/TheEmperorHotel_HK_Hotel_Offer_2_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Package includes:
- Free parking during the staying period
- 2-night accommodation in a Deluxe Room
- Receive HK$388 dining credit to spend at hotel's outlet and 2 breakfast vouchers at Monkey Café
• For enquiries, please email rsvn@emperorhotel.com.hk or +852 3610 0088"
"1594281946-1374","https://www.holidayhk.com/en-hk/staycation/","Hotel Ease．Tsuen WanDine and Stay Package starting at HK$550 up","https://www.holidayhk.com/en-hk/staycation/staycation0103/","Hotel Ease．Tsuen Wan","Dine and Stay Package starting at HK$550 up","The packages start from HK$550up (Service charge included) per room per night paired with the Semi Buffet Dinner for 2 pax at Eat@ease. (Original Price: HK$516 per person, the price including Salad Bar, Seafood Corner and Dessert Buffet + Special Main Course + Drink)","/media/offer/HotelEaseTW_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer 
•  Package includes:
- One night accommodation in Standard Ease
•  For enquiries, please contact hotel at rsvn.hetw@hotelease.com.hk or + 852 3958 8368"
"1594281833-1319","https://www.holidayhk.com/en-hk/staycation/","Warwick HotelSeaside Escape Staycation Package","https://www.holidayhk.com/en-hk/staycation/staycation0182/","Warwick Hotel","Seaside Escape Staycation Package","• Romantic stay at our Ocean View Deluxe Bedroom / Ocean View Double (one night)
• Breakfast for Two (additional HK$80 for Balcony Breakfast)
• Seafood Dinner For Two (Steam Seafood Hotpot set OR Seafood Dinner set )","/media/offer/WarwickHotel_HK_Hotel_Offer_1_logo.png","• Offer is valid from 1 July to 31 July 2020
• Hong Kong residents are eligible to this offer
• Offer includes:
- One night accommodation in Ocean View Deluxe Bedroom / Ocean View Double
- Breakfast for Two (additional HK$80 for Balcony Breakfast)
- Seafood Dinner For Two (Steam Seafood Hotpot set OR Seafood Dinner set )
•  For enquiries, please contact sales@warwickhotel.com.hk or +852 3176 6312 / 2620 7224"
"1594281862-1333","https://www.holidayhk.com/en-hk/staycation/","Grand City HotelHK Residents Superstay Accommodation Package","https://www.holidayhk.com/en-hk/staycation/staycation0016/","Grand City Hotel","HK Residents Superstay Accommodation Package","null","/media/offer/GrandCityHotel_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in Superior room
- Free WiFi broadband internet access in guest room
- Late check-out until 15:00 (subject to room availability)
• For enquiry or reservation, please contact hotel at +852 2192 1222 or email to rsvnmgr@grandcityhotelhongkong.com"
"1594281831-1318","https://www.holidayhk.com/en-hk/staycation/","Harbour Plaza MetropolisStay & Dine with HK$600 Dining Credits (Free Upgrade to Suite)","https://www.holidayhk.com/en-hk/staycation/staycation0062/","Harbour Plaza Metropolis","Stay & Dine with HK$600 Dining Credits (Free Upgrade to Suite)","Receive HK$600 dining credits to spend in hotel's dining outlets per stay","/media/offer/HarbourMetropolis_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- One night accommodation in Superior room
- Free upgrade to One-bedroom suite
- HK$600 dining credit to spend at hotel's dining outlets per stay (except for room service and The Metropolis Harbour View Chinese Cuisine)
- Complimentary one bottle of house red wine for special occasion during the stay
• For enquiries, please contact rsvn.hpme@harbour-plaza.com or +852 3160 6822"
"1594281915-1359","https://www.holidayhk.com/en-hk/staycation/","Hotel ICONAbove & Beyond Club Getaway","https://www.holidayhk.com/en-hk/staycation/staycation0106/","Hotel ICON","Above & Beyond Club Getaway","With three award-winning restaurants, bountiful gourmet food and a contemporary Above & Beyond Club Lounge, Hotel ICON is the ultimate foodie getaway for all ages. Starting from HK$1,950*per room per night, the package includes a one-night stay at CLUB 36 City Room. Embark on a full-day culinary journey at ICON and enjoy complimentary access to our cozy Above & Beyond Lounge along with a wealth of exclusive benefits","/media/offer/HotelIcon_HK_Hotel_Offer_1_logo.png","•  Offer is valid from now until 29 August 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in CLUB 36 City Room
- Complimentary breakfast for two at The Market
- Afternoon tea with a selection of pastries, desserts and sandwiches from 3-5pm
- Evening cocktails crafted by talented bartenders with free-flowing wines, cocktails,   
 Champagne for two hours with hors d’oeuvres from 6-8pm
- Exclusive access to all-day refreshments including coffee, juices, tea, soft drinks and snacks until 11:30pm
- Unwind in the tranquil lounge for a friendly drink or to peruse the latest newspapers and magazines
- Complimentary Internet access via desktop computers
- Priority and personalised check-in on 28/F to cater your travel needs and preferences
•  The package also includes one of the following dining options:
- Buffet Lunch (weekdays) for 2 persons at The Market
- Buffet Brunch (Sat, Sun & public holidays) for 2 persons at The Market
- Buffet Dinner for 2 persons at The Market (with additional HK$400 supplement per room)
- Set Lunch for 2 persons at GREEN
- Dim Sum Set Lunch (weekdays, except public holiday) for 2 persons at Above & Beyond
- Peking Duck Set Dinner for 2 persons at Above & Beyond (with additional HK$400 supplement per room)
- Set dinner for 2 persons at GREEN (with additional HK$200 supplement per room)
- In-Room Dining Voucher HK$800 Credit per room per stay (The voucher is valid for 3 months from arrival date)
•  Value added options:
- 60-minute body massage (Angsana, Fusion, Javanese or Dream Massage) at Angsana Spa for 2 persons at HK$1,700 (Mon to Thu) or HK$1,900 (Fridays to Sunday and public holidays)
- Valet parking service at HK$200 per night per private vehicle
•  For enquiries, please contact email book@hotel-icon.com or phone at +852 3400 1688"
